"wall_indcnc_4";207643.328125;2682.347168;36.6982;0;0;1;126.139
"wall_indcnc_4";207648.125;2678.790527;36.6982;0;0;1;126.131
"wall_indcnc_4";207652.9375;2675.20459;36.6982;0;0;1;126.126
"wall_indcnc_4";207657.75;2671.619141;36.6982;0;0;1;126.12
"wall_indcnc_4";207662.5625;2668.0334473;36.6982;0;0;1;126.116
"wall_indcnc_4";207667.375;2664.447754;36.6982;0;0;1;126.113
"wall_indcnc_4";207672.1875;2660.862061;36.6982;0;0;1;126.11
"wall_indcnc_4";207677;2657.276367;36.6982;0;0;1;126.108
"wall_indcnc_4";207681.8125;2653.690674;36.6982;0;0;1;126.107
"wall_indcnc_4";207686.625;2650.10498;36.6982;0;0;1;126.106
"wall_indcnc_4";207691.4375;2646.519531;36.6982;0;0;1;126.106
"wall_indcnc_4";207602.703125;2711.794678;216.293;0;0;1;126.49
"wall_indcnc_4";207607.546875;2708.243164;216.293;0;0;1;126.39
"wall_indcnc_4";207597.875;2715.346191;216.293;0;0;1;126.604
"wall_indcnc_4";207612.375;2704.691406;216.293;0;0;1;126.311
"wall_indcnc_4";207593.03125;2718.897949;216.293;0;0;1;126.73
"wall_indcnc_4";207617.21875;2701.139893;216.293;0;0;1;126.25
"wall_indcnc_4";207588.203125;2722.449463;216.293;0;0;1;126.862
"wall_indcnc_4";207622.0625;2697.588623;216.293;0;0;1;126.21
"wall_indcnc_4";207583.359375;2726.000732422;216.293;0;0;1;127
"wall_indcnc_4";207626.890625;2694.0368652;216.293;0;0;1;126.185
"wall_indcnc_4";207631.71875;2690.51416;216.293;0;0;1;126.163
"wall_indcnc_4";207554.65625;2747.662109;217.18;0;0;1;127.679
"wall_indcnc_4";207549.875;2751.288086;217.18;0;0;1;127.757
"wall_indcnc_4";207559.4375;2744.0358887;217.18;0;0;1;127.595
"wall_indcnc_4";207545.09375;2754.914063;217.18;0;0;1;127.818
"wall_indcnc_4";207564.21875;2740.409912;217.18;0;0;1;127.5
"wall_indcnc_4";207540.3125;2758.540039;217.18;0;0;1;127.882
"wall_indcnc_4";207569;2736.784424;217.18;0;0;1;127.387
"wall_indcnc_4";207535.53125;2762.166016;217.18;0;0;1;127.933
"wall_indcnc_4";207573.78125;2733.158203;217.18;0;0;1;127.265
"wall_indcnc_4";207530.765625;2765.791748;217.18;0;0;1;127.981
"wall_indcnc_4";207578.5625;2729.561279;217.18;0;0;1;127.14
"wall_indcnc_4";207521.203125;2773.0500488;217.18;0;0;1;128.047
"wall_indcnc_4";207525.984375;2769.417725;217.18;0;0;1;128.024
"wall_indcnc_4";207516.46875;2776.638428;217.18;0;0;1;128.095
"wall_indcnc_4";207511.703125;2780.264404;217.18;0;0;1;128.154
"wall_indcnc_4";207506.921875;2783.890381;217.18;0;0;1;128.217
"wall_indcnc_4";207502.140625;2787.516357;217.18;0;0;1;128.28
"wall_indcnc_4";207497.359375;2791.142334;217.18;0;0;1;128.346
"wall_indcnc_4";207492.625;2794.803467;219.249;0;0;1;128.423
"wall_indcnc_4";207491.890625;2799.0473633;305.168;0;0;1;128.356
"wall_indcnc_4";207495.3125;2803.954102;305.537;0;0;1;128.231
"wall_indcnc_4";207498.796875;2808.836426;305.537;0;0;1;128.231
"wall_indcnc_4";207502.234375;2813.699707;305.094;0;0;1;128.064
"wall_indcnc_4";207505.640625;2818.607178;305.094;0;0;1;128.016
"wall_indcnc_4";207516;2833.311523;305.094;0;0;1;127.736
"wall_indcnc_4";207519.453125;2838.218994;305.094;0;0;1;127.656
"wall_indcnc_4";207522.90625;2843.127197;305.094;0;0;1;127.653
"wall_indcnc_4";207526.328125;2848.0405273;305.094;0;0;1;127.609
"wall_indcnc_4";207529.78125;2852.949707;305.094;0;0;1;127.526
"wall_indcnc_4";207533.21875;2857.858887;305.094;0;0;1;127.492
"wall_indcnc_4";207536.671875;2862.768066;305.094;0;0;1;127.393
"wall_indcnc_4";207540.125;2867.677246;305.094;0;0;1;127.305
"wall_indcnc_4";207543.578125;2872.586426;305.094;0;0;1;127.294
"wall_indcnc_4";207547.015625;2877.495605;305.094;0;0;1;127.264
"wall_indcnc_4";207550.46875;2882.404785;305.094;0;0;1;127.215
"wall_indcnc_4";207554.03125;2887.186279;308.418;0;0;1;127.201
"wall_indcnc_4";207557.75;2891.886963;308.418;0;0;1;127.138
"wall_indcnc_4";207561.484375;2896.587891;308.418;0;0;1;127.062
"wall_indcnc_4";207565.21875;2901.288574;308.418;0;0;1;126.988
"wall_indcnc_4";207568.9375;2905.989746;308.418;0;0;1;126.92
"wall_indcnc_4";207572.671875;2910.69043;308.418;0;0;1;126.861
"wall_indcnc_4";207576.40625;2915.391357;308.418;0;0;1;126.806
"wall_indcnc_4";207580.125;2920.0922852;308.418;0;0;1;126.752
"wall_indcnc_4";207583.859375;2924.792969;308.418;0;0;1;126.692
"wall_indcnc_4";207587.578125;2929.494141;308.418;0;0;1;126.633
"wall_indcnc_4";207598.140625;2933.549072;348.829;0;0;1;126.504
"wall_indcnc_4";207604.03125;2934.711426;348.829;0;0;1;126.439
"wall_indcnc_4";207609.921875;2935.873779;348.829;0;0;1;126.38
"wall_indcnc_4";207615.8125;2937.0361328;348.829;0;0;1;126.319
"wall_indcnc_4";207621.6875;2938.198486;348.829;0;0;1;126.262
"wall_indcnc_4";207627.578125;2939.36084;348.829;0;0;1;126.213
"wall_indcnc_4";207633.46875;2940.523193;348.829;0;0;1;126.168
"wall_indcnc_4";207639.34375;2941.685547;348.829;0;0;1;126.127
"wall_indcnc_4";207657.078125;2942.760254;364.344;0;0;1;126.061
"wall_indcnc_4";207663.0625;2942.305908;364.344;0;0;1;126.051
"wall_indcnc_4";207669.046875;2941.851563;364.344;0;0;1;126.042
"wall_indcnc_4";207675.03125;2941.397217;364.344;0;0;1;126.034
"wall_indcnc_4";207681.015625;2940.942871;364.344;0;0;1;126.028
"wall_indcnc_4";207687;2940.488525;364.344;0;0;1;126.023
"wall_indcnc_4";207692.984375;2940.0341797;364.344;0;0;1;126.019
"wall_indcnc_4";207698.96875;2939.579834;364.344;0;0;1;126.014
"wall_indcnc_4";207704.9375;2939.125488;364.344;0;0;1;126.011
"wall_indcnc_4";207710.921875;2938.671143;4.34371;0;0;1;126.007
"wall_indcnc_4";207715.25;2941.0498047;297.484;0;0;1;126.003
"wall_indcnc_4";207718.015625;2946.372803;297.484;0;0;1;125.997
"wall_indcnc_4";207720.796875;2951.695557;297.484;0;0;1;125.991
"wall_indcnc_4";207723.5625;2957.0183105;297.484;0;0;1;125.984
"wall_indcnc_4";207726.328125;2962.341064;297.484;0;0;1;125.976
"wall_indcnc_4";207729.09375;2967.663818;297.484;0;0;1;125.968
"wall_indcnc_4";207731.875;2972.986572;297.484;0;0;1;125.958
"wall_indcnc_4";207734.640625;2978.309326;297.484;0;0;1;125.947
"wall_indcnc_4";207737.40625;2983.63208;297.484;0;0;1;125.937
"wall_indcnc_4";207740.171875;2988.954834;297.484;0;0;1;125.923
"wall_indcnc_4";207742.9375;2994.277588;297.484;0;0;1;125.908
"wall_indcnc_4";207745.71875;2999.600342;297.484;0;0;1;125.893
"wall_indcnc_4";207748.484375;3004.923096;297.484;0;0;1;125.874
"wall_indcnc_4";207751.25;3010.24585;297.484;0;0;1;125.853
"wall_indcnc_4";207754.015625;3015.568604;297.484;0;0;1;125.827
"wall_indcnc_4";207756.78125;3020.891357;297.484;0;0;1;125.788
"wall_indcnc_4";207759.5625;3026.214111;297.484;0;0;1;125.78
"wall_indcnc_4";207762.328125;3031.536865;297.484;0;0;1;125.781
"wall_indcnc_4";207766.796875;3042.425293;277.463;0;0;1;125.796
"wall_indcnc_4";207767.578125;3048.374756;277.463;0;0;1;125.808
"wall_indcnc_4";207768.359375;3054.323975;277.463;0;0;1;125.818
"wall_indcnc_4";207769.140625;3060.273193;277.463;0;0;1;125.829
"wall_indcnc_4";207769.90625;3066.222656;277.463;0;0;1;125.857
"wall_indcnc_4";207770.6875;3072.171875;277.463;0;0;1;125.891
"wall_indcnc_4";207771.46875;3078.121094;277.463;0;0;1;125.926
"wall_indcnc_4";207772.25;3084.0705566;277.463;0;0;1;125.936
"wall_indcnc_4";207773.03125;3090.0197754;277.463;0;0;1;125.942
"wall_indcnc_4";207773.8125;3095.968994;277.463;0;0;1;125.943
"wall_indcnc_4";207777.0625;3098.926514;0.205688;0;0;1;125.974
"wall_indcnc_4";207783.0625;3098.905029;0.205688;0;0;1;126.036
"wall_indcnc_4";207792.828125;3085.585449;68.0986;0;0;1;126.14
"wall_indcnc_4";207795.0625;3080.0185547;68.0986;0;0;1;126.16
"wall_indcnc_4";207797.296875;3074.45166;68.0986;0;0;1;126.18
"wall_indcnc_4";207799.53125;3068.884766;68.0986;0;0;1;126.2
"wall_indcnc_4";207801.78125;3063.317871;68.0986;0;0;1;126.216
"wall_indcnc_4";207804.015625;3057.750977;68.0986;0;0;1;126.233
"wall_indcnc_4";207806.25;3052.184082;68.0986;0;0;1;126.228
"wall_indcnc_4";207808.484375;3046.617188;68.0986;0;0;1;126.208
"wall_indcnc_4";207810.734375;3041.050293;68.0986;0;0;1;126.195
"wall_indcnc_4";207812.96875;3035.483398;68.0986;0;0;1;126.205
"wall_indcnc_4";207815.203125;3029.916504;68.0986;0;0;1;126.199
"wall_indcnc_4";207817.4375;3024.349609;68.0986;0;0;1;126.186
"wall_indcnc_4";207818.75;3018.606201;86.5679;0;0;1;126.157
"wall_indcnc_4";207819.109375;3012.616943;86.5679;0;0;1;126.08
"wall_indcnc_4";207819.46875;3006.627686;86.5679;0;0;1;126.04
"wall_indcnc_4";207819.28125;3000.730469;97.5755;0;0;1;126.007
"wall_indcnc_4";207817.703125;2988.877686;97.5755;0;0;1;125.96
"wall_indcnc_4";207816.90625;2982.929932;97.5755;0;0;1;125.943
"wall_indcnc_4";207816.125;2976.982178;97.5755;0;0;1;125.896
"wall_indcnc_4";207815.328125;2971.0344238;97.5755;0;0;1;125.861
"wall_indcnc_4";207814.53125;2965.0866699;97.5755;0;0;1;125.857
"wall_indcnc_4";207813.75;2959.138916;97.5755;0;0;1;125.874
"wall_indcnc_4";207812.953125;2953.191162;97.5755;0;0;1;125.882
"wall_indcnc_4";207812.171875;2947.243408;97.5755;0;0;1;125.881
"wall_indcnc_4";207811.375;2941.295654;97.5755;0;0;1;125.877
"wall_indcnc_4";207810.578125;2935.3479;97.5755;0;0;1;125.872
"wall_indcnc_4";207809.796875;2929.400146;97.5755;0;0;1;125.866
"wall_indcnc_4";207809;2923.452393;97.5755;0;0;1;125.862
"wall_indcnc_4";207808.203125;2917.504639;97.5755;0;0;1;125.866
"wall_indcnc_4";207807.421875;2911.556885;97.5755;0;0;1;125.877
"wall_indcnc_4";207806.625;2905.609131;97.5755;0;0;1;125.886
"wall_indcnc_4";207805.84375;2899.661377;97.5755;0;0;1;125.89
"wall_indcnc_4";207805.046875;2893.713623;97.5755;0;0;1;125.892
"wall_indcnc_4";207806.953125;2888.963379;39.1387;0;0;1;125.891
"wall_indcnc_4";207811.59375;2885.176025;39.1387;0;0;1;125.883
"wall_indcnc_4";207816.25;2881.388672;39.1387;0;0;1;125.867
"wall_indcnc_4";207819.203125;2870.657715;85.829;0;0;1;125.841
"wall_indcnc_4";207819.640625;2864.673584;85.829;0;0;1;125.834
"wall_indcnc_4";207820.078125;2858.689453;85.829;0;0;1;125.83
"wall_indcnc_4";207820.515625;2852.705322;85.829;0;0;1;125.836
"wall_indcnc_4";207820.953125;2846.721191;85.829;0;0;1;125.84
"wall_indcnc_4";207819.640625;2841.226563;122.546;0;0;1;125.838
"wall_indcnc_4";207816.421875;2836.168701;122.546;0;0;1;125.84
"wall_indcnc_4";207813.1875;2831.11084;122.546;0;0;1;125.84
"wall_indcnc_4";207809.96875;2826.0529785;122.546;0;0;1;125.84
"wall_indcnc_4";207806.734375;2820.995117;122.546;0;0;1;125.841
"wall_indcnc_4";207803.5;2815.937256;122.546;0;0;1;125.838
"wall_indcnc_4";207800.28125;2810.879395;122.546;0;0;1;125.842
"wall_indcnc_4";207793.828125;2800.763672;122.546;0;0;1;125.754
"wall_indcnc_4";207790.59375;2795.705811;122.546;0;0;1;125.746
"wall_indcnc_4";207787.375;2790.647949;122.546;0;0;1;125.737
"wall_indcnc_4";207784.140625;2785.590088;122.546;0;0;1;125.741
"wall_indcnc_4";207780.90625;2780.532227;122.546;0;0;1;125.73
"wall_indcnc_4";207777.6875;2775.474365;122.546;0;0;1;125.733
"wall_indcnc_4";207774.453125;2770.416504;122.546;0;0;1;125.73
"wall_indcnc_4";207771.234375;2765.358643;122.546;0;0;1;125.729
"wall_indcnc_4";207768;2760.300781;122.546;0;0;1;125.73
"wall_indcnc_4";207764.765625;2755.24292;122.546;0;0;1;125.729
